Date,Adj Close,Close,High,Low,Open,Volume,SP500,DEXJPUS,DEXUSEU,CBBTCUSD,Mkt-RF,SMB,HML,RMW,CMA,RF,ADS_Index,Typical_Price,Typical_Price_Return,Returns,Daily_Return
2022-05-12,174.30999755859375,174.30999755859375,177.5800018310547,162.7100067138672,163.9600067138672,17662100.0,3930.08,128.1,1.0376,28959.93,0.17,1.21,-1.24,-0.37,-1.1,0.001,-0.541519,171.53333536783853,0.3426013164684605,7.94000244140625,0.04662111489812215
2022-05-13,187.63999938964844,187.63999938964844,187.77000427246094,176.00999450683594,177.16000366210938,13136300.0,4023.89,129.23,1.041,29292.4,2.76,0.37,-2.16,-2.13,-0.69,0.001,-0.547418,183.8066660563151,6.910685421234231,13.330001831054688,0.07368992098682092
2022-05-17,190.55999755859375,190.55999755859375,191.39999389648438,185.1699981689453,189.1699981689453,9876700.0,4088.85,129.31,1.0532,30391.04,2.15,0.94,-0.04,-0.69,-0.32,0.001,-0.561596,189.04332987467447,-0.1708907399301296,4.0500030517578125,0.02148226529827202
2022-05-18,177.19000244140625,177.19000244140625,187.6999969482422,176.27000427246094,186.72000122070312,9665600.0,3923.68,128.22,1.0494,28762.93,-4.04,0.46,1.54,-0.54,0.35,0.001,-0.56479,180.38666788736978,-4.687354554587042,-13.3699951171875,-0.07274447584680122
2022-05-19,183.47999572753906,183.47999572753906,186.3000030517578,175.7100067138672,178.0500030517578,10448500.0,3900.79,127.62,1.0587,30258.84,-0.34,0.39,-0.77,-1.19,-0.86,0.001,-0.567979,181.8300018310547,0.7969492867252015,6.2899932861328125,0.034883029494824136
2022-05-20,186.35000610351562,186.35000610351562,190.19000244140625,179.77000427246094,185.8699951171875,10429400.0,3901.36,127.86,1.0559,29138.15,-0.05,-0.13,-0.19,-0.11,0.16,0.001,-0.571165,185.4366709391276,1.9641232502401351,2.8700103759765625,0.015521012234968268
2022-05-24,180.33999633789062,180.33999633789062,184.0,177.1699981689453,182.0,7706400.0,3941.48,126.56,1.0744,29605.66,-1.23,-0.48,1.85,1.43,1.14,0.001,-0.583811,180.50333150227866,-2.097840476270818,-7.100006103515625,-0.0386148694594759
2022-05-25,187.8300018310547,187.8300018310547,188.8699951171875,180.1699981689453,180.27999877929688,8522100.0,3978.73,127.31,1.0658,29487.83,1.22,0.75,0.2,-0.56,0.01,0.001,-0.586913,185.62333170572916,2.797028739375129,7.4900054931640625,0.04069337040873133
2022-05-26,191.39999389648438,191.39999389648438,192.33999633789062,183.08999633789062,186.49000549316406,8049900.0,4057.84,127.23,1.0725,29160.96,2.18,0.01,-0.59,-0.14,-0.31,0.001,-0.589989,188.94332885742188,1.7727600708526303,3.5699920654296875,0.018828138956260787
2022-05-27,195.19000244140625,195.19000244140625,195.25,190.3699951171875,193.19000244140625,8586000.0,4158.24,127.14,1.0709,28608.55,2.58,0.01,-1.24,-0.63,-0.26,0.001,-0.593043,193.60333251953125,2.4364265340437896,3.790008544921875,0.01960800853630662
2022-06-01,192.91000366210938,192.91000366210938,202.74000549316406,191.66000366210938,198.6999969482422,8416200.0,4101.23,130.09,1.0646,29779.16,-0.75,0.25,0.72,-0.24,1.08,0.003,-0.601342,195.77000427246094,-0.14972178255838742,-4.529998779296875,-0.023210975199019934
2022-06-02,205.08999633789062,205.08999633789062,205.47000122070312,191.72000122070312,192.02000427246094,9623100.0,4176.82,129.83,1.0733,30428.98,2.09,0.41,-2.05,-0.43,-1.49,0.003,-0.59934,200.75999959309897,2.5169640147598926,12.17999267578125,0.061225111446222336
2022-06-03,198.97999572753906,198.97999572753906,202.9499969482422,198.0500030517578,200.13999938964844,7191800.0,4108.54,130.71,1.0721,29684.67,-1.63,1.02,0.52,-0.8,0.45,0.003,-0.595711,199.9933319091797,-0.3826137221800252,-6.1100006103515625,-0.030244593640130546
2022-06-07,198.61000061035156,198.61000061035156,199.60000610351562,193.0,194.8699951171875,4839500.0,4160.68,132.53,1.0697,31073.76,0.99,0.19,-0.15,-1.58,0.66,0.003,-0.566846,197.07000223795572,-0.8723518859565793,1.470001220703125,0.007428972742554052
2022-06-08,202.8300018310547,202.8300018310547,207.3800048828125,197.63999938964844,197.9499969482422,7244100.0,4115.77,134.06,1.074,30195.33,-1.02,-0.26,-0.54,-0.69,-0.24,0.003,-0.557008,202.61666870117188,2.7756855446209983,4.220001220703125,0.02102509291441379
2022-06-09,192.77000427246094,192.77000427246094,201.69000244140625,192.5399932861328,200.64999389648438,6949000.0,4017.82,134.06,1.0656,30070.71,-2.44,0.45,0.24,0.86,0.15,0.003,-0.546178,195.66666666666666,-3.4903331214860778,-10.05999755859375,-0.05087040822521427
2022-06-10,182.94000244140625,182.94000244140625,185.86000061035156,180.85000610351562,182.63999938964844,13065600.0,3900.86,134.19,1.0521,29061.88,-3.0,0.27,0.62,0.31,0.5,0.003,-0.534354,183.21666971842447,-6.574309114667276,-9.830001831054688,-0.05233954699940391
2022-06-14,167.5399932861328,167.5399932861328,172.05999755859375,164.27999877929688,169.75,11555300.0,3735.48,134.89,1.0416,22122.57,-0.25,0.1,0.13,0.12,0.04,0.003,-0.476575,167.95999654134116,-2.713507246621649,-2.1500091552734375,-0.012751168719741024
2022-06-15,180.11000061035156,180.11000061035156,183.85000610351562,168.52999877929688,169.25999450683594,12396000.0,3789.99,134.5,1.0388,22544.07,1.55,-0.01,-1.68,-0.21,-1.14,0.003,-0.459264,177.49666849772134,5.522600448857329,12.57000732421875,0.07234569008529412
2022-06-16,173.35000610351562,173.35000610351562,176.27000427246094,171.55999755859375,174.0,8201300.0,3666.77,131.65,1.0531,20336.62,-3.52,-1.08,0.0,0.6,-0.64,0.003,-0.44078,173.72666931152344,-2.1468641627265583,-6.7599945068359375,-0.03825507139750073
2022-06-17,175.50999450683594,175.50999450683594,179.64999389648438,173.33999633789062,173.6300048828125,12133400.0,3674.84,135.14,1.0473,20421.22,0.46,0.73,-2.63,0.38,-2.02,0.003,-0.421114,176.16666158040366,1.3947289685159348,2.1599884033203125,0.012383282701065035
2022-06-22,178.88999938964844,178.88999938964844,182.82000732421875,170.1999969482422,170.75,11992400.0,3759.89,136.05,1.0583,19997.23,-0.19,0.04,-1.79,0.63,-1.61,0.003,-0.306015,177.30333455403647,2.3934786200237923,7.9799957275390625,0.04563396480370674
2022-06-23,181.7100067138672,181.7100067138672,182.75999450683594,175.8699951171875,180.5,9538200.0,3795.73,134.72,1.0503,21121.55,1.13,0.32,-3.87,0.5,-1.88,0.003,-0.279906,180.11333211263022,1.5724255294172984,2.82000732421875,0.015640958217976397
2022-06-24,190.85000610351562,190.85000610351562,191.19000244140625,181.83999633789062,183.5,12424000.0,3911.74,135.22,1.0539,21206.32,3.11,-0.42,-0.03,0.11,-0.33,0.003,-0.252757,187.96000162760416,4.264290728507536,9.139999389648438,0.049075764562714674
2022-06-28,179.60000610351562,179.60000610351562,192.1999969482422,179.3699951171875,189.1999969482422,7185400.0,3821.55,136.19,1.0534,20251.34,-2.09,0.04,2.36,-0.7,1.3,0.003,-0.132957,183.72333272298178,-2.1786805748023497,-9.539993286132812,-0.05175528850834432
2022-06-29,178.36000061035156,178.36000061035156,180.6699981689453,175.10000610351562,179.5500030517578,5766800.0,3818.83,136.5,1.0477,20094.43,-0.2,-0.58,-1.32,1.09,-0.86,0.003,-0.099847,178.0433349609375,-3.1404024024165977,-1.2400054931640625,-0.006928206670742121
2022-06-30,174.8699951171875,174.8699951171875,179.4499969482422,170.3000030517578,177.07000732421875,7894700.0,3785.38,135.69,1.0469,19837.58,-0.96,0.51,-0.15,0.9,-0.16,0.003,-0.0654275,174.87333170572916,-1.7965082482704453,-3.4900054931640625,-0.019761170378257198
2022-07-01,179.9499969482422,179.9499969482422,180.10000610351562,174.27000427246094,176.49000549316406,5201600.0,3825.33,135.09,1.0409,19270.3,1.14,-0.02,0.11,-0.75,-0.07,0.004,-0.0296854,178.1066691080729,1.832074244103321,5.0800018310546875,0.028636204763079043
2022-07-06,184.05999755859375,184.05999755859375,186.22000122070312,180.82000732421875,185.1999969482422,5753400.0,3845.08,135.66,1.0173,20556.8,0.17,-0.89,-0.73,0.05,-0.31,0.004,0.125277,183.70000203450522,1.2085089058609277,-1.82000732421875,-0.009839552338880786
2022-07-07,189.27000427246094,189.27000427246094,190.2100067138672,183.5,184.27000427246094,6334500.0,3902.62,135.99,1.0159,21657.39,1.77,0.89,-0.96,-0.84,-1.32,0.004,0.151719,187.66000366210938,2.132783108026981,5.2100067138671875,0.027912811477669663
2022-07-08,186.97999572753906,186.97999572753906,189.91000366210938,182.75,186.02000427246094,5835700.0,3899.38,136.16,1.0178,21582.54,-0.07,0.07,-0.07,-0.25,-0.21,0.004,0.176674,186.54666646321616,-0.5950404270139487,-2.290008544921875,-0.012172953210852988
2022-07-12,174.4499969482422,174.4499969482422,179.77999877929688,173.4199981689453,177.3300018310547,6845300.0,3818.8,136.68,1.0069,19302.71,-0.88,0.85,0.52,0.1,0.83,0.004,0.261739,175.88333129882812,-2.1690479612424873,-2.8899993896484375,-0.01643062316245736
2022-07-13,176.55999755859375,176.55999755859375,179.17999267578125,169.6999969482422,170.5,12734400.0,3801.78,137.34,1.0081,20206.62,-0.39,0.43,-0.38,0.04,-0.33,0.004,0.27932,175.14666239420572,-0.41971911193527944,2.1100006103515625,0.012022597981664163
2022-07-14,174.77999877929688,174.77999877929688,177.52000427246094,171.82000732421875,175.55999755859375,9039500.0,3790.38,138.94,1.0028,20583.48,-0.41,-0.47,-1.01,0.78,-0.03,0.004,0.29544,174.70667012532553,-0.25152968970578726,-1.779998779296875,-0.010132714905680018
2022-07-15,189.11000061035156,189.11000061035156,189.22000122070312,174.55999755859375,175.5800018310547,16319100.0,3863.16,138.57,1.0089,20838.39,1.95,0.04,0.46,-0.22,-0.39,0.004,0.310104,184.29666646321616,5.343838008981727,14.330001831054688,0.07880082635150476
2022-07-19,201.6300048828125,201.6300048828125,201.97000122070312,188.39999389648438,193.02000427246094,28178700.0,3936.69,137.94,1.0238,23410.92,2.81,0.84,-0.54,-0.27,-0.59,0.004,0.354747,197.33333333333334,1.9806344570924672,10.710006713867188,0.05457987631967587
2022-07-20,216.44000244140625,216.44000244140625,216.97000122070312,200.10000610351562,208.1699981689453,53920300.0,3959.9,138.16,1.0217,23237.11,0.89,1.08,-1.31,-1.48,-1.49,0.004,0.362644,211.17000325520834,6.776916548736178,14.80999755859375,0.07087902518768274
2022-07-21,223.8800048828125,223.8800048828125,224.32000732421875,211.5,214.3000030517578,23430100.0,3998.95,137.94,1.0197,23140.92,0.97,-0.33,-1.6,-0.25,-0.89,0.004,0.369258,219.9000040690104,4.050940436137029,7.44000244140625,0.03379683177874959
2022-07-22,220.44000244140625,220.44000244140625,229.35000610351562,218.44000244140625,222.3800048828125,17805500.0,3961.63,136.12,1.0225,22706.35,-1.19,-0.84,1.38,1.74,1.52,0.004,0.374591,222.74333699544272,1.284723736053106,-3.44000244140625,-0.015484655742927345
2022-07-26,213.91000366210938,213.91000366210938,219.38999938964844,211.63999938964844,216.66000366210938,9508500.0,3921.05,136.62,1.0116,21277.3,-1.32,0.34,1.06,0.57,1.16,0.004,0.383705,214.9800008138021,-2.3218890813760495,-4.5999908447265625,-0.021276372006012068
2022-07-27,226.75,226.75,227.77999877929688,214.5800018310547,216.47999572753906,10508400.0,4023.61,137.31,1.0108,22986.74,2.72,0.16,-1.26,-0.2,-1.34,0.004,0.383213,223.0366668701172,3.679117903987894,12.839996337890625,0.05829270606167203
2022-07-28,226.02000427246094,226.02000427246094,228.10000610351562,219.6699981689453,224.60000610351562,8972700.0,4072.43,134.45,1.0163,23875.62,1.19,-0.04,-0.86,0.15,-0.88,0.004,0.381633,224.59666951497397,0.6970030306645114,-0.7299957275390625,-0.0032245791602205642
2022-07-29,224.89999389648438,224.89999389648438,230.75,222.39999389648438,223.2899932861328,9064900.0,4130.29,133.25,1.0202,23817.5,1.45,-0.88,0.45,0.48,-1.17,0.004,0.378963,226.01666259765625,0.6302511185781512,-1.1200103759765625,-0.004967678008553911
2022-08-02,221.4199981689453,221.4199981689453,228.1999969482422,220.8800048828125,222.75999450683594,6361300.0,4091.19,132.32,1.0194,23005.22,-0.49,0.58,-1.4,-2.18,-0.46,0.008,0.356968,223.5,-0.7577491246126833,-4.790008544921875,-0.02140245888782122
2022-08-03,226.72999572753906,226.72999572753906,228.10000610351562,222.4199981689453,224.7899932861328,6400700.0,4155.17,134.18,1.0146,22820.48,1.67,0.28,-1.93,-1.49,-0.71,0.008,0.35018,225.75,1.0016778243470803,5.30999755859375,0.023698521233002978
2022-08-04,229.91000366210938,229.91000366210938,232.07000732421875,225.0500030517578,227.67999267578125,7142700.0,4151.94,133.28,1.0221,22604.63,-0.06,0.41,-1.65,-1.3,-0.86,0.008,0.343324,229.01000467936197,1.4337498858993492,3.1800079345703125,0.013928080529568732
2022-08-05,226.77999877929688,226.77999877929688,228.6199951171875,222.8699951171875,225.3000030517578,5539700.0,4145.19,135.33,1.017,23285.14,-0.04,0.94,-0.06,-1.27,-0.22,0.008,0.336398,226.08999633789062,-1.2832557265436861,-3.1300048828125,-0.013707564763362434
2022-08-09,229.94000244140625,229.94000244140625,232.1999969482422,224.64999389648438,231.6199951171875,6181200.0,4122.47,134.95,1.0226,23138.91,-0.68,-1.37,2.11,0.87,1.3,0.008,0.308829,228.92999776204428,-2.1705417685616624,-3.5500030517578125,-0.015320857222568485
2022-08-10,244.11000061035156,244.11000061035156,244.5399932861328,236.60000610351562,236.99000549316406,9254800.0,4210.24,132.58,1.0337,23982.75,2.36,0.77,-1.59,-1.38,-1.36,0.008,0.302408,241.75,5.448786413947282,14.169998168945312,0.059800529933816016
2022-08-11,242.6999969482422,242.6999969482422,251.6199951171875,241.50999450683594,244.67999267578125,8780100.0,4207.27,132.66,1.0338,23956.28,-0.07,0.21,1.65,0.74,0.9,0.008,0.2962,245.27666219075522,1.448267253848723,-1.410003662109375,-0.00579284571863159
2022-08-12,249.3000030517578,249.3000030517578,249.41000366210938,243.75999450683594,244.80999755859375,6098500.0,4280.15,133.57,1.0257,24398.29,1.76,0.49,-0.73,-0.65,-0.53,0.008,0.290203,247.49000040690103,0.8983371924296435,6.600006103515625,0.02683090261246157
2022-08-16,245.69000244140625,245.69000244140625,249.2899932861328,244.02999877929688,247.16000366210938,5136800.0,4305.2,134.38,1.0174,23861.8,0.19,-0.14,0.71,1.03,0.52,0.008,0.267855,246.33666483561197,-1.2906709241951475,-3.4199981689453125,-0.013823979837664702
2022-08-17,241.14999389648438,241.14999389648438,244.24000549316406,237.55999755859375,241.17999267578125,5627200.0,4274.04,135.4,1.0164,23357.89,-0.93,-0.92,1.04,1.27,0.67,0.008,0.262456,240.98333231608072,-2.1971385970359414,-4.540008544921875,-0.01865146739015966
2022-08-18,245.1699981689453,245.1699981689453,246.47999572753906,239.27999877929688,241.9600067138672,5280400.0,4283.74,135.29,1.0114,23175.9,0.27,0.35,0.47,0.79,0.08,0.008,0.257114,243.6433308919271,1.097762665735491,4.0200042724609375,0.01653271880056817
2022-08-19,241.16000366210938,241.16000366210938,243.2899932861328,235.67999267578125,240.9499969482422,7504700.0,4228.48,137.01,1.0039,20850.04,-1.5,-0.94,0.96,1.06,1.25,0.008,0.251827,240.04332987467447,-1.488594905124696,-4.0099945068359375,-0.016491211198912836
2022-08-23,224.5500030517578,224.5500030517578,229.89999389648438,224.3000030517578,226.4600067138672,5276900.0,4128.73,136.36,0.9976,21529.34,-0.11,0.11,0.33,-0.36,-0.19,0.008,0.230892,226.25,-0.8596440414316397,-1.989990234375,-0.008823087011707642
2022-08-24,229.61000061035156,229.61000061035156,234.10000610351562,223.94000244140625,225.66000366210938,5426300.0,4140.77,136.92,0.9967,21358.67,0.4,0.52,-0.61,-1.43,-0.48,0.008,0.225553,229.21666971842447,1.3027129626427936,5.05999755859375,0.02228380703784616
2022-08-25,233.97999572753906,233.97999572753906,234.16000366210938,229.0,230.24000549316406,3766900.0,4199.12,136.83,0.9959,21518.35,1.45,0.12,-0.01,0.15,-0.38,0.008,0.220158,232.37999979654947,1.3706249672743809,4.3699951171875,0.018853403197372387
2022-08-26,223.27999877929688,223.27999877929688,236.9499969482422,223.14999389648438,233.6300048828125,5349800.0,4057.66,137.07,0.9998,20230.18,-3.37,-0.27,1.68,0.22,0.85,0.008,0.214704,227.79332987467447,-1.9935191915204875,-10.699996948242188,-0.046809039598588065
2022-08-30,220.64999389648438,220.64999389648438,229.7899932861328,218.74000549316406,226.66000366210938,5740400.0,3986.16,138.73,1.0018,19835.7,-1.11,-0.38,-0.24,-0.24,0.12,0.008,0.192365,223.05999755859375,-1.008084133753151,-3.920013427734375,-0.017609787150832723
2022-08-31,223.55999755859375,223.55999755859375,233.8800048828125,223.42999267578125,227.0,8615900.0,3955.0,138.69,1.0065,20025.48,-0.74,0.23,-0.45,-0.62,-0.13,0.008,0.186688,226.9566650390625,1.731831372417858,2.910003662109375,0.013102115426880445
2022-09-01,230.0399932861328,230.0399932861328,230.3699951171875,219.47000122070312,220.72000122070312,7292900.0,3966.85,139.93,0.995,20112.51,-0.01,-1.04,-0.3,0.62,0.55,0.009,0.180974,226.6266632080078,-0.14550882659456477,6.4799957275390625,0.028573354178990762
2022-09-02,226.11000061035156,226.11000061035156,233.8800048828125,225.0399932861328,231.02999877929688,8164900.0,3924.26,140.03,1.003,19946.87,-0.99,0.11,1.06,-0.06,0.27,0.009,0.175218,228.34333292643228,0.7546334394024967,-3.92999267578125,-0.01723156843705631
2022-09-07,228.9600067138672,228.9600067138672,229.3300018310547,218.27000427246094,220.2100067138672,8149300.0,3979.87,144.39,0.9942,19286.23,1.92,0.41,-1.53,-1.3,-0.54,0.009,0.144869,225.52000427246094,2.488737360596005,10.57000732421875,0.047264892649556245
2022-09-08,227.44000244140625,227.44000244140625,228.74000549316406,221.3000030517578,224.16000366210938,6737400.0,4006.18,144.05,0.9956,19320.01,0.78,-0.15,-0.2,-1.29,-1.01,0.009,0.138236,225.82667032877603,0.13588938204831535,-1.5200042724609375,-0.0066608670544283655
2022-09-09,233.57000732421875,233.57000732421875,234.77999877929688,229.6199951171875,229.6199951171875,6699600.0,4067.36,142.44,1.0046,21355.55,1.67,0.38,-0.51,-0.1,-0.49,0.009,0.1314,232.65666707356772,2.979607540556728,6.1300048828125,0.02659537133005685
2022-09-13,218.1300048828125,218.1300048828125,227.69000244140625,217.72000122070312,226.5,8000100.0,3932.69,144.3,0.9997,20164.09,-4.29,0.05,1.44,-0.31,0.9,0.009,0.103675,221.18000284830728,-6.681629376716458,-18.399993896484375,-0.08098380690568252
2022-09-14,224.1199951171875,224.1199951171875,228.0,215.8000030517578,219.82000732421875,8230300.0,3946.01,142.93,0.9993,20216.63,0.45,-0.19,-0.28,-0.73,-0.42,0.009,0.0974897,222.63999938964844,0.6579251951214005,5.989990234375,0.027090363195537037
2022-09-15,235.3800048828125,235.3800048828125,242.2899932861328,229.10000610351562,230.47000122070312,19454100.0,3901.35,143.57,0.9991,19690.75,-1.03,0.39,0.54,-0.36,0.24,0.009,0.0916548,235.59000142415366,5.653689762373748,11.260009765625,0.04901964928341229
2022-09-16,240.1300048828125,240.1300048828125,241.36000061035156,227.8300018310547,231.22000122070312,18914200.0,3873.33,143.04,1.0013,19784.17,-0.99,-0.75,0.85,1.69,0.95,0.009,0.086168,236.44000244140625,0.360147418191481,4.75,0.019979213500363358
2022-09-20,242.85000610351562,242.85000610351562,250.49000549316406,239.66000366210938,240.3699951171875,16037400.0,3855.93,143.64,0.9994,18869.22,-1.16,-0.3,0.04,-0.12,0.33,0.009,0.0649672,244.33333841959634,1.14845362083571,-0.779998779296875,-0.0032067070797312525
2022-09-21,236.8699951171875,236.8699951171875,248.3000030517578,236.67999267578125,242.6699981689453,9166800.0,3789.93,144.14,0.988,18488.54,-1.68,0.33,0.08,0.38,0.1,0.009,0.0584971,240.61666361490884,-1.5328374310798587,-5.980010986328125,-0.02493254710401782
2022-09-22,237.0500030517578,237.0500030517578,240.5,231.66000366210938,235.35000610351562,10018000.0,3757.99,142.16,0.9841,19402.35,-1.14,-1.16,0.41,1.16,0.9,0.009,0.0514644,236.40333557128906,-1.7665664430615458,0.1800079345703125,0.0007596554014277501
2022-09-23,226.41000366210938,226.41000366210938,236.4499969482422,221.42999267578125,235.13999938964844,11207200.0,3693.23,143.18,0.9719,19304.43,-1.85,-0.47,-0.81,0.18,-0.26,0.009,0.0438665,228.09666442871094,-3.5769889395522725,-10.639999389648438,-0.045923571082458814
2022-09-27,224.36000061035156,224.36000061035156,230.63999938964844,220.72000122070312,228.6300048828125,7762200.0,3647.29,144.71,0.9616,19072.97,-0.05,0.58,-0.93,-0.62,-0.9,0.009,0.0120052,225.24000040690103,-0.5990423754674623,0.2899932861328125,0.0012933716362724113
2022-09-28,245.1999969482422,245.1999969482422,246.64999389648438,227.3800048828125,229.69000244140625,17579700.0,3719.04,144.15,0.9681,19407.62,2.15,0.92,-0.33,-0.86,-0.71,0.009,0.00577892,239.7433319091797,6.240239850053175,20.839996337890625,0.08882228425551464
2022-09-29,239.7100067138672,239.7100067138672,246.97999572753906,235.67999267578125,241.61000061035156,18994900.0,3640.47,144.45,0.9774,19610.61,-2.17,-0.28,0.86,0.43,0.5,0.009,0.000384358,240.78999837239584,0.43562768802365426,-5.489990234375,-0.022644304222454004
2022-09-30,235.44000244140625,235.44000244140625,242.44000244140625,233.25999450683594,237.0,11848600.0,3585.62,144.71,0.9783,19415.8,-1.42,0.59,0.26,-0.66,-0.09,0.009,-0.00418056,237.04666646321616,-1.5668150913718648,-4.2700042724609375,-0.017973773098843182
2022-10-04,240.74000549316406,240.74000549316406,245.8000030517578,233.25,244.83999633789062,13925900.0,3790.93,144.32,0.9977,20344.37,3.3,0.72,-0.06,-1.04,-0.29,0.011,-0.0195399,239.93000284830728,0.8875200752770596,1.70001220703125,0.007086661911758441
2022-10-05,236.72999572753906,236.72999572753906,241.58999633789062,227.3800048828125,238.75999450683594,10825600.0,3783.28,144.73,0.9866,20152.33,-0.22,-0.37,0.06,0.35,0.16,0.011,-0.0241692,235.23333231608072,-1.9769300989505467,-4.010009765625,-0.01679730261618584
2022-10-06,240.02000427246094,240.02000427246094,244.27999877929688,233.91000366210938,236.67999267578125,9188900.0,3744.52,144.94,0.9806,19962.19,-0.86,0.46,0.13,-0.12,-0.46,0.011,-0.0291789,239.40333557128906,1.7571801058894998,3.290008544921875,0.013802037850501492
2022-10-07,224.75,224.75,237.3300018310547,224.27999877929688,235.77000427246094,9806100.0,3639.66,145.19,0.9785,19524.22,-2.91,-0.23,1.68,0.97,1.46,0.011,-0.0345711,228.7866668701172,-4.535974243455954,-15.270004272460938,-0.06573359765200237
2022-10-11,214.2899932861328,214.2899932861328,230.44000244140625,213.6999969482422,226.0500030517578,15282400.0,3588.84,145.55,0.9757,19069.69,-0.7,0.61,0.32,0.57,0.64,0.011,-0.0613623,219.4766642252604,-4.398876381310934,-15.69000244140625,-0.07066212353874946
2022-10-12,220.8699951171875,220.8699951171875,223.6699981689453,212.63999938964844,214.3000030517578,12952600.0,3577.03,146.87,0.9692,19157.32,-0.28,0.02,0.02,-0.02,0.0,0.011,-0.0700556,219.05999755859375,-0.19002597883304162,6.5800018310546875,0.03024406453396189
2022-10-13,232.50999450683594,232.50999450683594,234.47000122070312,211.72999572753906,212.69000244140625,17505000.0,3669.91,147.15,0.978,19382.53,2.4,-0.26,1.57,0.54,0.96,0.011,-0.0795986,226.23666381835938,3.2235982642823124,11.639999389648438,0.05135894019146825
2022-10-14,230.0,230.0,238.8000030517578,229.50999450683594,237.8000030517578,15293400.0,3583.07,148.46,0.9739,19187.64,-2.46,-0.21,1.2,0.53,1.57,0.011,-0.0899949,232.7699991861979,2.846920168430067,-2.5099945068359375,-0.01085390230647132
2022-10-18,240.86000061035156,240.86000061035156,250.3699951171875,237.72999572753906,249.8000030517578,25776700.0,3719.98,149.23,0.9842,19334.77,1.19,-0.13,0.01,-0.43,0.03,0.011,-0.139174,242.98666381835938,-0.06308461887787331,-4.2400054931640625,-0.01745046106982695
2022-10-19,272.3800048828125,272.3800048828125,279.29998779296875,262.6600036621094,265.0,46685300.0,3695.16,149.77,0.978,19122.17,-0.87,-1.2,1.21,0.69,0.78,0.011,-0.15287800000000001,271.44666544596356,11.0759115618154,31.520004272460938,0.12298231370089852
2022-10-20,268.1600036621094,268.1600036621094,278.3800048828125,266.3800048828125,272.7799987792969,17207100.0,3665.78,149.82,0.9823,19046.77,-0.8,-0.33,-0.43,-0.61,0.11,0.011,-0.167123,270.9733378092448,-0.1745244474833818,-4.220001220703125,-0.015614337117130894
2022-10-21,289.57000732421875,289.57000732421875,290.75,265.67999267578125,268.95001220703125,24889100.0,3752.75,146.35,0.9855,19172.57,2.3,-0.05,0.11,0.61,-0.22,0.011,-0.181912,282.0,3.9886639366213394,21.410003662109375,0.07681325832868335
2022-10-25,291.0199890136719,291.0199890136719,297.5899963378906,285.54998779296875,286.95001220703125,15100700.0,3859.11,147.85,0.9959,20113.74,1.78,1.02,-1.52,-1.18,-1.24,0.011,-0.246681,291.38665771484375,2.415222330416711,8.569976806640625,0.029890368591372507
2022-10-26,298.6199951171875,298.6199951171875,305.6300048828125,288.0400085449219,290.0400085449219,15714100.0,3830.6,146.5,1.0068,20760.56,-0.66,0.7,0.89,-0.8,0.68,0.011,-0.264325,297.4300028483073,2.0527806885506372,7.600006103515625,0.025779890166238495
2022-10-27,296.94000244140625,296.94000244140625,305.2099914550781,294.7799987792969,298.3299865722656,14612600.0,3807.3,146.02,0.9985,20287.17,-0.54,0.43,1.09,-0.37,0.51,0.011,-0.282564,298.97666422526044,0.518661151714106,-1.67999267578125,-0.00564173933352663
2022-10-28,295.7200012207031,295.7200012207031,301.19000244140625,292.2900085449219,297.70001220703125,9960500.0,3901.06,147.68,0.9934,20594.01,2.32,0.05,-0.34,0.38,0.62,0.011,-0.301405,296.40000406901044,-0.8655617125532977,-1.220001220703125,-0.0041170415969329355
2022-11-01,286.75,286.75,299.70001220703125,286.4200134277344,296.1700134277344,6916400.0,3856.1,148.11,0.9871,20479.49,-0.35,0.44,0.78,-0.03,0.4,0.014,-0.382852,290.95667521158856,-0.6998235364068961,-5.1300048828125,-0.017732019616774508
2022-11-02,273.0,273.0,287.3299865722656,272.8399963378906,286.3999938964844,10367600.0,3759.69,147.11,0.9875,20148.56,-2.67,-0.87,1.6,0.21,1.05,0.014,-0.403553,277.72332763671875,-4.65489798552694,-13.75,-0.04913896082452052
2022-11-03,269.05999755859375,269.05999755859375,276.2900085449219,268.79998779296875,271.25,7057400.0,3719.89,148.18,0.9759,20205.32,-1.03,0.39,0.32,-0.15,0.06,0.014,-0.423697,271.3833312988281,-2.3093065752404662,-3.94000244140625,-0.014537401201399014
2022-11-04,260.7900085449219,260.7900085449219,274.9700012207031,255.32000732421875,272.0199890136719,11124700.0,3770.55,147.22,0.9895,21157.96,1.16,-0.26,1.28,2.18,0.62,0.014,-0.443294,263.69333902994794,-2.874549465643028,-8.269989013671875,-0.031218875458951523
2022-11-08,263.4599914550781,263.4599914550781,266.0799865722656,256.8800048828125,259.9200134277344,7683800.0,3828.11,145.38,1.0089,18561.6,0.5,-0.55,-0.36,-0.19,0.06,0.014,-0.516114,262.13999430338544,1.8713709214254415,4.8599853515625,0.018619031428305455
2022-11-09,254.66000366210938,254.66000366210938,260.8999938964844,254.22000122070312,259.6600036621094,7266000.0,3748.57,146.15,1.0037,15850.62,-2.25,-0.51,0.55,0.94,1.07,0.014,-0.532847,256.5933329264323,-2.1386220976187253,-8.79998779296875,-0.0339721848425345
